client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927672.mp3	drc congo kwenda kumenyana na semishell de ons	1	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927679.mp3	na zingine Ni muziki ambao wakati mwingi ulikuwa ukiimbwa na wahuni vibaka wavuta bangi	0	5				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927680.mp3	Egesa anapitia shida hiyo	0	3				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927681.mp3	aliitwa mpwa wa Caligula alifanya maisha ya Claudius kuwa hai	0	4				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927682.mp3	Ardhi iliporomoka watu wakaumia sana	1	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927683.mp3	Ujerumani itakabidhi fuvu la Sultani Mkwawa lililohamishwa kutoka Afrika ya Mashariki	1	3				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927689.mp3	wadau wa sekta ya habari wamesema sheria hiyo itaendelee itaendesha	0	4				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927690.mp3	Inamaanisha kuwa ni shughuli zote za Uendelezaji na ukuzaji wa uchumi	1	3				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927691.mp3	ee ni ni lazima aachilie ngazi	1	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927692.mp3	Gavana von Schele alishindwa kuendelea na vita	0	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927693.mp3	mbele ya sanamu tukufu ya Kaisari	1	3				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927704.mp3	sasa daraja hilo litapunguza hilo hadi kuwa dakika thelathini pekee La hasa Ndipo uweze	0	3				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927705.mp3	akishinikiza rais hussen mubarak kung atuka baada kuwepo madarakani	0	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927706.mp3	kuwa kama utamaduni wa kitongoji hicho Baada ya manju huyu kuukuza utamaduni huu miaka	0	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927707.mp3	Sijaandika maneno mengi kama haya	0	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927708.mp3	Reza Khan alimaliza utawala wa Wakhadjari akaanzisha nasaba	0	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927714.mp3	Abhakerobha Wakiroba Abhakabhwa Wakabwa Abhasimbete Wasimbiti	0	4				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927715.mp3	eeh na msisitizo mkubwa zaidi kuliko katika sekta ya vyombo vya habari	1	3				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927716.mp3	olaus jorgensen abelset alikuwa abiria wa daraja la pili	0	4				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927717.mp3	wanawake na elfu tisa dhidi ya watotoMsumbiji inashika nafasi ya kumi ulimwenguni kwa	0	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927718.mp3	nimetekwa ndani	1	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927724.mp3	Chochote unipacho nitashukuru.	1	3				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927725.mp3	a uholanzi inaondoa misaada yake kwa rwanda kwa kusaidia raia wake	1	3				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927726.mp3	amua kususia kikao hicho muda mfupi kabla ya zoezi la kumuidhinisha rais	0	3				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927727.mp3	zililimwa huko Mawe ya maghofu ya miji ya kale bado yanaonyesha	0	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927728.mp3	anaweza kumwelekeza namna ya kuelezea maoni yake kwenye redio	0	3				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927734.mp3	Ambaye hadi sasa ndiye Rais wa taifa hilo la Cuba	0	3				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927735.mp3	watoto wachanga na wapiganaji Kuolewa na wanaume wengi pia kunakubaliwa mwanamke huolewa si na	1	4				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927736.mp3	itafungua maombi mengi kuliko uwezo wake wa kuyamudu	0	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927737.mp3	edda sanga alifanya mahojiano na assumpta massoi	0	3				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927738.mp3	Kabla ya msichana kuondoka nyumbani kwao huwa anafungwa nyasi katika viatu vyake	0	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927743.mp3	Watoto wao ni watiifu sana na warembo sana	0	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927744.mp3	msingi wa kipato na maisha yake Kwa mfano aliye na kuku wa kisasa wa	0	4				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927745.mp3	akichanganua swala hilo la nidhamu miongoni mwa wachezaji wa timu ya taifa	0	3				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927746.mp3	ame raphaela nadal ametinga katika hatua ya robo fainali ameweza kumfunga mari merlin silk	0	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927747.mp3	Uchaguzi ambao kwa kiasi kikubwa uliamuliwa kuwa huru na wa haki	2	3				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927754.mp3	Aidha neno nyambo linamaanisha mtu au kitu au mmea asilia	0	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927755.mp3	vijana hao walikuwa wakiumwa ugonjwa wa ngozi	1	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927756.mp3	Wakulima walivuna mahindi	0	3				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927757.mp3	a bado matatizo mengi ya ruswa na amesema mwenyewe	0	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927768.mp3	ambayo wananchi waliona kwamba haiwatendei haki na wakaamua kuiondoa madarakani	0	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927769.mp3	victor abuso na emanuel makundi	1	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927770.mp3	Kwenda mbio siyo kufika	0	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927771.mp3	Msichana mmoja alimuita kwa jina la Zo na kumwambia kuwa nyota yake inangaa	1	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927772.mp3	ya dawa za kulevya huanza pia kupungua Mzigo unaosababishwa na alostati	0	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927778.mp3	wee imeanza tangu zamani nawaza imekuwa miaka mbili mi imeshaenea	0	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927779.mp3	tofauti miti yote hii ilikuwa ya spishi	1	3				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927780.mp3	kumanisha pesa ambayo ingeweza kumsaidia mwananchi wa chini na wale watu ambao hawajiwezi	0	4				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927781.mp3	Yamenifanya niimbe hivi kama Mwanaume unatakiwa Kujiamini Nitunge nyimbo najiamini Matatizo ya kimapenzi	0	4				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927782.mp3	mia tisa sabini na mbiliRais wa zamani wa Marekani George Bush tisini na	1	4				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927788.mp3	Akiwa anapata chakula cha mchana akili yake ilikuwa ikichambua mambo kadhaa kichwani mwake	0	3				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927789.mp3	baada ya dakika ishirini au saa moja baada ya kuzaliwa mtoto huanza kutembea	1	3				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927790.mp3	fikiri ndio mwanzo wa kujiandaa vema	0	4				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927791.mp3	Bi Anita alimjibu Jacob kwa njia ya maswali na Jacob kuendelea kusikiliza maelezo	2	3				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34927792.mp3	Wakili wake alikuwa mzuri.	0	3				sw	
a5dcf63752d477a4e857e082f8f283a4726cffdafb12c714e6a01f864e59b09e131f998820a7edc3b4a0978e4deadbded7618b440886b46f79f14afb64082975	common_voice_sw_34928710.mp3	Kuwepo ushirikiano katika siasa ili kuiwezesha Zanzibar kuinuka katika hali ya uchumi	1	3				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34928790.mp3	kila kitu ni mbaya watafurahi zaidi kusikia kwamba wanafanya	0	3				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34928793.mp3	Heroin Hujulikana vilevile kama diamorphine	1	2				sw	
a5dcf63752d477a4e857e082f8f283a4726cffdafb12c714e6a01f864e59b09e131f998820a7edc3b4a0978e4deadbded7618b440886b46f79f14afb64082975	common_voice_sw_34928800.mp3	Kuongea sana si nzuri	0	2				sw	
a5dcf63752d477a4e857e082f8f283a4726cffdafb12c714e6a01f864e59b09e131f998820a7edc3b4a0978e4deadbded7618b440886b46f79f14afb64082975	common_voice_sw_34928801.mp3	bei za ngano zimepanda duniani na kama tulivyoona siku chache zilizopita	0	3				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34928812.mp3	isiwe democrasi ile ya ya yaunafiki	1	2				sw	
a5dcf63752d477a4e857e082f8f283a4726cffdafb12c714e6a01f864e59b09e131f998820a7edc3b4a0978e4deadbded7618b440886b46f79f14afb64082975	common_voice_sw_34928878.mp3	saa kumi na mbili na nusu afrika mashariki hii ni redio france international	1	2				sw	
a5dcf63752d477a4e857e082f8f283a4726cffdafb12c714e6a01f864e59b09e131f998820a7edc3b4a0978e4deadbded7618b440886b46f79f14afb64082975	common_voice_sw_34928880.mp3	ya kuniudhi kila saa	0	3				sw	
a5dcf63752d477a4e857e082f8f283a4726cffdafb12c714e6a01f864e59b09e131f998820a7edc3b4a0978e4deadbded7618b440886b46f79f14afb64082975	common_voice_sw_34928900.mp3	ugonjwa wa kisukari unaweza kusababisha matatizo ya neva	1	2				sw	
a5dcf63752d477a4e857e082f8f283a4726cffdafb12c714e6a01f864e59b09e131f998820a7edc3b4a0978e4deadbded7618b440886b46f79f14afb64082975	common_voice_sw_34928901.mp3	lakini pia tunaangalia sehemu ya chuchu nayo pia uvimbe unaweza kuwepo pale	0	2				sw	
a5dcf63752d477a4e857e082f8f283a4726cffdafb12c714e6a01f864e59b09e131f998820a7edc3b4a0978e4deadbded7618b440886b46f79f14afb64082975	common_voice_sw_34928903.mp3	mnamo mwaka elfu mbili na sita	1	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34928912.mp3	mafanikio ya zoezi lao Ninaamini ripoti zetu	1	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34928917.mp3	cote devoire hiyo ni katika mechi za kimataifa za kirafiki zitakazopigwa hii leo	1	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34928930.mp3	Dakitari k’ona mwili, tanena kensa tumboni,	0	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34928933.mp3	alianza Vita ya Korea ilianzisha mpango Truman kulingana na ambayo inapaswa kushikilia hadi kumi	0	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34928939.mp3	na elfu moja mia nane juu ya usawa wa Bahari	0	3				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34928940.mp3	iapo ambacho amekula rais wa serikali ya awamu ya saba ambae pia anakuwa mwenyekiti	0	3				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34928941.mp3	kazi rahisi mbaya na huajiriwa kama wafanyikazi	0	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34928942.mp3	Mikocheni kuomboleza taarifa za vyombo tofauti vya habari na watu walioandika katika mitandao	0	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34928946.mp3	Katika kilele cha maadhimisho hayo	1	3				sw	
a5dcf63752d477a4e857e082f8f283a4726cffdafb12c714e6a01f864e59b09e131f998820a7edc3b4a0978e4deadbded7618b440886b46f79f14afb64082975	common_voice_sw_34928949.mp3	watu wanaozungumza Kituruki wameathiri sana mwendo wa historia	1	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34929167.mp3	Hunilaza kwenye maji matulivu.	0	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34929172.mp3	Alichaguliwa kama mwakilishi wa Virginia katika bunge la katiba la Marekani	2	3				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34929176.mp3	Kutokana na vikwazo vya wakati au wakati uliopangiliw	1	3				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34929823.mp3	wa Waberberi Waarabu na Waturuki mbali na Waberberi ambao	0	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34929832.mp3	au mapresident mbali mbali katika katika bara letu	0	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34929833.mp3	ki kuu ya tanzania	1	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34929834.mp3	waziri mkuu wa zimbabwe morgan shangirai	0	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34929835.mp3	Mazingira yanaweza kuwa ya kutengenezwa na binadamu kama majengo na viwanda	0	2				sw	
f07fcc7123784095e2b931201c634305af8fe80b30595db286ca50e896f89ca08037a611ae1615654f08c3bed570b8613a5bf29dadd646cfd22f762694f7d21f	common_voice_sw_34929837.mp3	Wakati huo tayari alikuwa na uzoefu wa uwaziri wa takribani miaka kumi na tano	0	2				sw	
66858b5ce4429ee1297e082789724acb02c7c3d38e543b03815604906fa731232f78b0a5b822b036f3d856b27f3815e1837349b842f8aa6e0be7ab68940e39be	common_voice_sw_34931181.mp3	wakujue wewe Mungu wa pekee wa kweli na Yesu Kristo uliyemtuma	1	2	twenties	female		sw	
